ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),delivery_time_mins,weather_clean,is_late,distance_km
0x302f,BANGRES01DEL01,37,4.6,12.933284,77.615428,12.943284,77.625428,05/03/22,9:20:00,9:30:00,conditions Sandstorms,Low,2,Snack,motorcycle,1,No,Metropolitian,(min) 27,27,Sandstorms,0,1.55
0x6e1b,BANGRES05DEL01,36,4.7,12.970324,77.645748,13.040324,77.715748,06/04/22,17:55:00,18:00:00,conditions Sunny,Medium,2,Buffet,scooter,0,No,Metropolitian,(min) 20,20,Sunny,0,10.87
0x678e,BANGRES18DEL01,31,3.7,12.913041,77.683237,13.023041,77.793237,02/03/22,21:55:00,22:10:00,conditions Windy,Jam,1,Drinks,motorcycle,0,No,Metropolitian,(min) 32,32,Windy,1,17.08
0x265c,BANGRES20DEL02,35,4.9,12.972161,77.596014,12.992161,77.616014,03/03/22,10:45:00,10:50:00,conditions Sunny,Low,0,Buffet,motorcycle,0,No,Metropolitian,(min) 27,27,Sunny,0,3.11
0xb2f5,BANGRES11DEL01,33,4.8,12.934365,77.616155,13.044365,77.726155,31/03/22,18:30:00,18:35:00,conditions Sandstorms,Medium,1,Drinks,scooter,1,No,Metropolitian,(min) 30,30,Sandstorms,0,17.08
0x77f7,BANGRES12DEL03,31,4.9,12.939496,77.625999,12.969496,77.655999,01/04/22,17:45:00,18:00:00,conditions Fog,Medium,1,Buffet,motorcycle,0,No,Metropolitian,(min) 15,15,Fog,0,4.66
0x299a,BANGRES19DEL01,21,4.8,12.914264,77.6784,12.924264,77.6884,21/03/22,9:00:00,9:15:00,conditions Windy,Low,1,Drinks,scooter,1,No,Metropolitian,(min) 18,18,Windy,0,1.55
0x630a,BANGRES04DEL03,25,4.9,12.98041,77.640489,13.07041,77.730489,29/03/22,20:45:00,20:50:00,conditions Stormy,Jam,1,Drinks,scooter,0,No,Metropolitian,(min) 21,21,Stormy,0,13.97
0x320d,BANGRES08DEL01,37,4.1,12.906229,77.596791,12.946229,77.636791,13/03/22,12:25:00,12:35:00,conditions Sandstorms,High,2,Meal,scooter,0,No,Metropolitian,(min) 32,32,Sandstorms,1,6.21
0x61c3,BANGRES01DEL01,34,4.3,12.933284,77.615428,12.943284,77.625428,26/03/22,9:40:00,9:45:00,conditions Windy,Low,0,Buffet,motorcycle,1,No,Urban,(min) 32,32,Windy,1,1.55
0x8126,BANGRES12DEL01,26,4.8,12.939496,77.625999,12.979496,77.665999,21/03/22,13:55:00,14:05:00,conditions Sunny,High,1,Snack,scooter,0,No,Urban,(min) 13,13,Sunny,0,6.21
0x3633,BANGRES04DEL03,32,4.8,12.98041,77.640489,13.01041,77.670489,24/03/22,21:25:00,21:30:00,conditions Fog,Jam,2,Snack,electric_scooter,1,No,Metropolitian,(min) 36,36,Fog,1,4.66
0x8080,BANGRES03DEL03,33,4.8,12.979166,77.640709,13.069166,77.730709,10/03/22,22:50:00,23:00:00,conditions Sunny,Low,1,Buffet,scooter,1,No,Metropolitian,(min) 27,27,Sunny,0,13.97
0x3054,BANGRES08DEL02,39,3.9,12.906229,77.596791,13.036229,77.726791,04/03/22,22:55:00,23:10:00,conditions Cloudy,Low,1,Snack,motorcycle,0,No,Urban,(min) 36,36,Cloudy,1,20.18
0x63d5,BANGRES20DEL01,32,4.7,12.972161,77.596014,13.012161,77.636014,03/04/22,15:40:00,15:45:00,conditions Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 25,25,Windy,0,6.21
0x42a7,BANGRES14DEL02,31,4.8,12.949934,77.699386,13.079934,77.829386,25/03/22,23:25:00,23:40:00,conditions Cloudy,Low,0,Meal,motorcycle,1,Yes,Metropolitian,(min) 42,42,Cloudy,1,20.18
0x2907,BANGRES18DEL01,23,4.9,12.913041,77.683237,13.023041,77.793237,25/03/22,23:25:00,23:35:00,conditions Windy,Low,0,Buffet,motorcycle,1,No,Urban,(min) 17,17,Windy,0,17.08
0x36d2,BANGRES16DEL01,25,5.0,13.029198,77.570997,13.069198,77.610997,28/03/22,16:15:00,16:25:00,conditions Fog,Medium,1,Drinks,motorcycle,1,No,Urban,(min) 13,13,Fog,0,6.21
0x679a,BANGRES18DEL03,38,4.3,12.913041,77.683237,13.003041,77.773237,31/03/22,19:50:00,20:05:00,conditions Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,(min) 39,39,Sandstorms,1,13.97
0x9a8d,BANGRES18DEL02,32,4.6,12.913041,77.683237,12.963041,77.733237,03/03/22,18:25:00,18:40:00,conditions Stormy,Medium,1,Meal,scooter,1,No,Metropolitian,(min) 30,30,Stormy,0,7.76
0x6505,BANGRES010DEL02,32,4.9,12.933298,77.614293,13.013298,77.694293,31/03/22,18:25:00,18:40:00,conditions Sunny,Medium,2,Drinks,scooter,0,No,NaN,(min) 16,16,Sunny,0,12.42
0x4411,BANGRES08DEL03,35,4.6,12.906229,77.596791,12.996229,77.686791,14/03/22,20:40:00,20:50:00,conditions Fog,Jam,0,Buffet,motorcycle,1,Yes,Urban,(min) 41,41,Fog,1,13.97
0x2c83,BANGRES11DEL03,38,4.9,12.934365,77.616155,12.994365,77.676155,26/03/22,22:20:00,22:30:00,conditions Cloudy,Low,1,Drinks,motorcycle,1,No,Metropolitian,(min) 17,17,Cloudy,0,9.32
0x236e,BANGRES02DEL01,38,4.2,12.970221,77.645396,13.010221,77.685396,01/03/22,13:40:00,13:45:00,conditions Windy,High,1,Drinks,motorcycle,1,No,Urban,(min) 34,34,Windy,1,6.21
0x230d,BANGRES18DEL03,39,4.6,12.913041,77.683237,13.003041,77.773237,23/03/22,21:15:00,21:25:00,conditions Cloudy,Jam,0,Buffet,motorcycle,1,No,Semi-Urban,(min) 45,45,Cloudy,1,13.97
0x8a41,BANGRES14DEL03,22,4.7,12.949934,77.699386,13.009934,77.759386,17/03/22,18:30:00,18:45:00,conditions Windy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,(min) 14,14,Windy,0,9.32
0x9d20,BANGRES06DEL02,27,4.6,12.979096,77.640625,13.109096,77.770625,08/03/22,18:40:00,18:45:00,conditions Sunny,Medium,1,Buffet,scooter,1,No,Metropolitian,(min) 14,14,Sunny,0,20.18
0x2f15,BANGRES05DEL02,26,4.5,12.970324,77.645748,13.100324,77.775748,14/03/22,19:00:00,19:05:00,conditions Sandstorms,Medium,2,Snack,electric_scooter,1,No,Metropolitian,(min) 21,21,Sandstorms,0,20.18
0xa004,BANGRES16DEL01,32,4.8,13.029198,77.570997,13.039198,77.580997,09/03/22,8:25:00,8:35:00,conditions Fog,Low,0,Snack,motorcycle,1,No,Urban,(min) 24,24,Fog,0,1.55
0xb92b,BANGRES05DEL02,33,4.8,12.970324,77.645748,13.050324,77.725748,12/03/22,21:45:00,21:50:00,conditions Fog,Jam,0,Snack,motorcycle,1,Yes,Metropolitian,(min) 43,43,Fog,1,12.42
0x47c0,BANGRES17DEL02,29,4.7,12.972532,77.608179,13.102532,77.738179,06/04/22,23:20:00,23:25:00,conditions Cloudy,Low,1,Drinks,motorcycle,1,No,Metropolitian,(min) 27,27,Cloudy,0,20.18
0x2cc1,BANGRES17DEL03,22,4.6,12.972532,77.608179,13.062532,77.698179,06/03/22,19:40:00,19:55:00,conditions Windy,Jam,1,Meal,motorcycle,1,No,Metropolitian,(min) 23,23,Windy,0,13.97
0x43e6,BANGRES04DEL01,25,4.3,12.98041,77.640489,13.02041,77.680489,01/03/22,13:15:00,13:25:00,conditions Sandstorms,High,0,Buffet,motorcycle,1,No,Metropolitian,(min) 34,34,Sandstorms,1,6.21
0x1cbf,BANGRES14DEL02,37,4.9,12.949934,77.699386,12.969934,77.719386,03/04/22,11:45:00,12:00:00,conditions Fog,High,0,Snack,motorcycle,1,No,NaN,(min) 26,26,Fog,0,3.11
0x65c5,BANGRES19DEL01,24,4.5,12.914264,77.6784,12.954264,77.7184,05/04/22,14:40:00,14:45:00,conditions Sunny,High,1,Meal,scooter,1,No,Metropolitian,(min) 19,19,Sunny,0,6.21
0x4d96,BANGRES19DEL02,22,4.5,12.914264,77.6784,12.994264,77.7584,18/03/22,22:50:00,23:00:00,conditions Fog,Low,2,Buffet,electric_scooter,0,No,Metropolitian,(min) 20,20,Fog,0,12.42
0xa4ad,BANGRES04DEL02,25,4.9,12.98041,77.640489,13.03041,77.690489,07/03/22,19:10:00,19:15:00,conditions Fog,Jam,1,Buffet,scooter,1,No,Urban,(min) 25,25,Fog,0,7.76
0x88c8,BANGRES09DEL02,20,4.9,12.934179,77.615797,13.014179,77.695797,08/03/22,20:15:00,20:20:00,conditions Stormy,Jam,2,Drinks,motorcycle,0,No,Metropolitian,(min) 20,20,Stormy,0,12.42
0x4c40,BANGRES04DEL02,39,4.7,12.98041,77.640489,13.11041,77.770489,16/03/22,17:50:00,18:05:00,conditions Sunny,Medium,2,Snack,scooter,1,No,Metropolitian,(min) 29,29,Sunny,0,20.18
0xa750,BANGRES14DEL01,28,4.7,12.949934,77.699386,12.989934,77.739386,15/03/22,14:35:00,14:50:00,conditions Stormy,High,1,Meal,motorcycle,0,No,Metropolitian,(min) 11,11,Stormy,0,6.21
0x9127,BANGRES04DEL02,23,5.0,12.98041,77.640489,13.06041,77.720489,08/03/22,22:20:00,22:25:00,conditions Fog,Low,1,Snack,motorcycle,1,No,Metropolitian,(min) 29,29,Fog,0,12.42
0x918a,BANGRES07DEL01,35,4.6,12.978453,77.643685,13.018453,77.683685,30/03/22,17:00:00,17:15:00,conditions Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,(min) 18,18,Sunny,0,6.21
0x81e6,BANGRES09DEL01,30,3.5,12.934179,77.615797,13.044179,77.725797,31/03/22,20:00:00,20:05:00,conditions Windy,Jam,2,Drinks,motorcycle,0,No,Metropolitian,(min) 38,38,Windy,1,17.08
0xb527,BANGRES02DEL01,37,4.9,12.970221,77.645396,13.080221,77.755396,23/03/22,23:10:00,23:20:00,conditions Fog,Low,2,Buffet,motorcycle,1,No,Metropolitian,(min) 26,26,Fog,0,17.08
0x98c6,BANGRES01DEL01,36,5.0,12.933284,77.615428,13.043284,77.725428,25/03/22,22:40:00,22:55:00,conditions Stormy,Low,2,Meal,scooter,1,No,Urban,(min) 25,25,Stormy,0,17.08
0x64da,BANGRES01DEL01,31,5.0,12.933284,77.615428,13.003284,77.685428,29/03/22,23:30:00,23:45:00,conditions Windy,Low,0,Meal,motorcycle,0,No,Metropolitian,(min) 28,28,Windy,0,10.87
0x4e9b,BANGRES19DEL02,33,4.6,12.914264,77.6784,12.934264,77.6984,03/04/22,10:50:00,11:05:00,conditions Sandstorms,Low,2,Snack,electric_scooter,0,No,Metropolitian,(min) 23,23,Sandstorms,0,3.11
0xaa2b,BANGRES16DEL03,37,4.6,13.029198,77.570997,13.059198,77.600997,24/03/22,18:15:00,18:20:00,conditions Sunny,Medium,2,Snack,motorcycle,1,No,NaN,(min) 15,15,Sunny,0,4.66
0x9c78,BANGRES08DEL03,39,4.7,12.906229,77.596791,12.996229,77.686791,12/03/22,20:00:00,20:15:00,conditions Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 27,27,Sunny,0,13.97
0x9a5e,BANGRES010DEL02,22,4.2,12.933298,77.614293,12.953298,77.634293,26/03/22,8:15:00,8:25:00,conditions Stormy,Low,0,Meal,motorcycle,0,No,Metropolitian,(min) 28,28,Stormy,0,3.11
0x3ea2,BANGRES01DEL02,38,4.9,12.933284,77.615428,12.953284,77.635428,28/03/22,8:35:00,8:45:00,conditions Sandstorms,Low,1,Drinks,scooter,1,No,Metropolitian,(min) 26,26,Sandstorms,0,3.11
0x2cd6,BANGRES04DEL01,29,5.0,12.98041,77.640489,13.02041,77.680489,17/03/22,15:40:00,15:45:00,conditions Sunny,Medium,2,Snack,scooter,0,No,Metropolitian,(min) 17,17,Sunny,0,6.21
0x4382,BANGRES09DEL03,32,4.5,12.934179,77.615797,12.994179,77.675797,17/03/22,21:30:00,21:35:00,conditions Fog,Jam,0,Buffet,motorcycle,0,No,Metropolitian,(min) 28,28,Fog,0,9.32
0x9cd0,BANGRES010DEL02,32,5.0,12.933298,77.614293,13.063298,77.744293,02/03/22,17:35:00,17:40:00,conditions Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,(min) 37,37,Sandstorms,1,20.18
0x6597,BANGRES12DEL01,32,4.6,12.939496,77.625999,13.049496,77.735999,04/04/22,17:10:00,17:15:00,conditions Sandstorms,Medium,2,Meal,motorcycle,0,No,Urban,(min) 25,25,Sandstorms,0,17.08
0x5178,BANGRES20DEL03,25,4.6,12.972161,77.596014,13.062161,77.686014,27/03/22,20:00:00,20:05:00,conditions Sandstorms,Jam,1,Meal,scooter,1,No,Metropolitian,(min) 29,29,Sandstorms,0,13.97
0x8eb8,BANGRES05DEL02,25,4.0,12.970324,77.645748,13.020324,77.695748,03/04/22,20:50:00,21:05:00,conditions Cloudy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,(min) 31,31,Cloudy,1,7.76
0xa936,BANGRES010DEL03,38,4.8,12.933298,77.614293,12.963298,77.644293,03/03/22,17:20:00,17:35:00,conditions Sunny,Medium,2,Snack,scooter,1,No,Urban,(min) 24,24,Sunny,0,4.66
0x96e2,BANGRES02DEL03,27,4.5,12.970221,77.645396,13.060221,77.735396,25/03/22,17:20:00,17:35:00,conditions Sandstorms,Medium,0,Drinks,motorcycle,1,No,Urban,(min) 26,26,Sandstorms,0,13.97
0x6c09,BANGRES13DEL02,22,4.0,12.935662,77.61413,12.985662,77.66413,15/03/22,20:10:00,20:15:00,conditions Sandstorms,Jam,0,Buffet,motorcycle,2,No,Metropolitian,(min) 32,32,Sandstorms,1,7.76
0x81b1,BANGRES15DEL01,22,4.9,12.975377,77.696664,13.085377,77.806664,04/03/22,22:25:00,22:30:00,conditions Sandstorms,Low,2,Meal,scooter,1,No,Metropolitian,(min) 18,18,Sandstorms,0,17.08
0x827c,BANGRES01DEL03,22,4.7,12.933284,77.615428,13.023284,77.705428,02/03/22,21:10:00,21:25:00,conditions Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 29,29,Sandstorms,0,13.97
0x8ec3,BANGRES13DEL03,22,4.3,12.935662,77.61413,13.025662,77.70413,06/03/22,20:45:00,20:50:00,conditions Fog,Jam,2,Drinks,motorcycle,1,No,Metropolitian,(min) 41,41,Fog,1,13.97
0x52a7,BANGRES05DEL02,22,4.8,12.970324,77.645748,13.100324,77.775748,02/03/22,18:55:00,19:10:00,conditions Stormy,Medium,2,Meal,scooter,1,No,Metropolitian,(min) 22,22,Stormy,0,20.18
0x974c,BANGRES03DEL01,20,4.7,12.979166,77.640709,12.989166,77.650709,01/04/22,10:35:00,10:40:00,conditions Windy,Low,1,Snack,motorcycle,1,No,Metropolitian,(min) 17,17,Windy,0,1.55
0x2861,BANGRES05DEL01,24,4.6,12.970324,77.645748,13.010324,77.685748,07/03/22,14:25:00,14:40:00,conditions Windy,High,0,Buffet,motorcycle,0,No,Metropolitian,(min) 17,17,Windy,0,6.21
0x2ef7,BANGRES18DEL02,34,5.0,12.913041,77.683237,13.043041,77.813237,14/03/22,22:25:00,22:30:00,conditions Sunny,Low,0,Drinks,motorcycle,0,No,Urban,(min) 21,21,Sunny,0,20.18
0x2ec7,BANGRES07DEL02,30,4.6,12.978453,77.643685,12.998453,77.663685,30/03/22,11:30:00,11:40:00,conditions Sunny,High,2,Drinks,motorcycle,0,No,Urban,(min) 18,18,Sunny,0,3.11
0x7a7a,BANGRES15DEL03,37,4.8,12.975377,77.696664,13.005377,77.726664,15/03/22,21:15:00,21:20:00,conditions Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 30,30,Windy,0,4.66
0x9213,BANGRES14DEL03,38,4.8,12.949934,77.699386,13.039934,77.789386,29/03/22,23:50:00,23:55:00,conditions Cloudy,Low,2,Drinks,electric_scooter,1,No,Urban,(min) 25,25,Cloudy,0,13.97
0xabb4,BANGRES03DEL01,24,4.8,12.979166,77.640709,12.989166,77.650709,03/04/22,9:55:00,10:05:00,conditions Fog,Low,1,Drinks,scooter,1,NaN,Metropolitian,(min) 10,10,Fog,0,1.55
0xab8e,BANGRES08DEL02,36,4.9,12.906229,77.596791,13.036229,77.726791,25/03/22,23:35:00,23:45:00,conditions Windy,Low,2,Buffet,scooter,1,No,Metropolitian,(min) 28,28,Windy,0,20.18
0xa950,BANGRES010DEL02,26,4.8,12.933298,77.614293,12.983298,77.664293,05/04/22,18:30:00,18:40:00,conditions Sandstorms,Medium,0,Drinks,motorcycle,0,No,Urban,(min) 22,22,Sandstorms,0,7.76
0x17be,BANGRES16DEL01,32,4.1,13.029198,77.570997,13.139198,77.680997,18/03/22,21:15:00,21:20:00,conditions Sandstorms,Jam,2,Drinks,motorcycle,1,No,Metropolitian,(min) 34,34,Sandstorms,1,17.07
0xa12e,BANGRES13DEL03,25,4.3,12.935662,77.61413,12.965662,77.64413,03/03/22,22:20:00,22:35:00,conditions Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 18,18,Sandstorms,0,4.66
0x5f02,BANGRES16DEL02,30,4.5,13.029198,77.570997,13.049198,77.590997,03/04/22,9:10:00,9:15:00,conditions Sandstorms,Low,2,Meal,scooter,1,No,Urban,(min) 20,20,Sandstorms,0,3.1
0x1e33,BANGRES12DEL01,38,4.6,12.939496,77.625999,13.009496,77.695999,06/04/22,23:30:00,23:45:00,conditions Sandstorms,Low,2,Snack,scooter,1,No,Metropolitian,(min) 27,27,Sandstorms,0,10.87
0x26c4,BANGRES20DEL01,27,4.7,12.972161,77.596014,12.982161,77.606014,05/04/22,11:30:00,11:35:00,conditions Windy,High,1,Meal,motorcycle,1,No,Urban,(min) 19,19,Windy,0,1.55
0x9661,BANGRES03DEL01,36,4.9,12.979166,77.640709,13.019166,77.680709,07/03/22,15:10:00,15:15:00,conditions Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 31,31,Sandstorms,1,6.21
0x2477,BANGRES02DEL02,31,4.2,12.970221,77.645396,13.020221,77.695396,05/04/22,18:45:00,18:55:00,conditions Stormy,Medium,0,Meal,motorcycle,0,No,Metropolitian,(min) 36,36,Stormy,1,7.76
0x8e9a,BANGRES01DEL03,20,4.8,12.933284,77.615428,13.023284,77.705428,20/03/22,20:40:00,20:50:00,conditions Windy,Jam,2,Buffet,scooter,1,No,Metropolitian,(min) 17,17,Windy,0,13.97
0x328a,BANGRES11DEL02,30,4.6,12.934365,77.616155,12.954365,77.636155,11/03/22,9:50:00,10:05:00,conditions Sandstorms,Low,1,Meal,scooter,1,No,Metropolitian,(min) 22,22,Sandstorms,0,3.11
0x4eaa,BANGRES08DEL02,20,4.7,12.906229,77.596791,12.926229,77.616791,13/03/22,8:25:00,8:40:00,conditions Sandstorms,Low,1,Drinks,motorcycle,0,NaN,Urban,(min) 11,11,Sandstorms,0,3.11
0x75d8,BANGRES16DEL01,37,4.6,13.029198,77.570997,13.069198,77.610997,30/03/22,13:55:00,14:10:00,conditions Sunny,High,1,Drinks,motorcycle,0,No,Urban,(min) 23,23,Sunny,0,6.21
0x9ade,BANGRES20DEL01,31,4.8,12.972161,77.596014,13.042161,77.666014,25/03/22,18:20:00,18:35:00,conditions Sandstorms,Medium,2,Buffet,motorcycle,1,No,Metropolitian,(min) 30,30,Sandstorms,0,10.87
0xa7df,BANGRES20DEL02,33,4.6,12.972161,77.596014,13.052161,77.676014,06/04/22,18:15:00,18:30:00,conditions Sunny,Medium,1,Snack,scooter,1,No,Metropolitian,(min) 22,22,Sunny,0,12.42
0x490c,BANGRES20DEL01,35,5.0,12.972161,77.596014,13.012161,77.636014,24/03/22,14:30:00,14:40:00,conditions Stormy,High,1,Drinks,motorcycle,1,No,Metropolitian,(min) 27,27,Stormy,0,6.21
0x203d,BANGRES03DEL02,29,4.8,12.979166,77.640709,13.109166,77.770709,12/03/22,21:35:00,21:50:00,conditions Sunny,Jam,2,Drinks,scooter,1,No,Metropolitian,(min) 17,17,Sunny,0,20.18
0x2265,BANGRES15DEL01,31,4.6,12.975377,77.696664,13.045377,77.766664,25/03/22,22:20:00,22:30:00,conditions Sunny,Low,1,Buffet,scooter,0,No,Urban,(min) 27,27,Sunny,0,10.87
0x7661,BANGRES14DEL01,35,4.6,12.949934,77.699386,12.959934,77.709386,19/03/22,8:45:00,8:55:00,conditions Fog,Low,2,Snack,motorcycle,1,No,Metropolitian,(min) 15,15,Fog,0,1.55
0x7243,BANGRES07DEL01,22,4.6,12.978453,77.643685,13.088453,77.753685,04/03/22,21:15:00,21:30:00,conditions Stormy,Jam,0,Meal,motorcycle,1,No,Urban,(min) 26,26,Stormy,0,17.08
0x6a7a,BANGRES02DEL01,33,4.7,12.970221,77.645396,12.980221,77.655396,05/04/22,11:35:00,11:40:00,conditions Cloudy,High,2,Buffet,electric_scooter,1,No,Metropolitian,(min) 28,28,Cloudy,0,1.55
0x584e,BANGRES03DEL01,39,4.5,12.979166,77.640709,12.989166,77.650709,17/03/22,9:10:00,9:15:00,conditions Fog,Low,1,Buffet,motorcycle,0,No,Metropolitian,(min) 15,15,Fog,0,1.55
0xb40b,BANGRES01DEL01,36,5.0,12.933284,77.615428,12.943284,77.625428,28/03/22,8:35:00,8:40:00,conditions Stormy,Low,2,Snack,scooter,0,No,Metropolitian,(min) 29,29,Stormy,0,1.55
0x6320,BANGRES03DEL03,28,4.7,12.979166,77.640709,13.069166,77.730709,25/03/22,23:20:00,23:35:00,conditions Cloudy,Low,2,Snack,scooter,1,No,Metropolitian,(min) 21,21,Cloudy,0,13.97
0x7780,BANGRES17DEL02,22,4.9,12.972532,77.608179,13.102532,77.738179,02/04/22,19:50:00,20:05:00,conditions Sandstorms,Jam,2,Drinks,motorcycle,1,No,Urban,(min) 16,16,Sandstorms,0,20.18
0x8fa9,BANGRES18DEL01,22,4.7,12.913041,77.683237,12.923041,77.693237,26/03/22,8:55:00,9:00:00,conditions Windy,Low,2,Drinks,electric_scooter,0,No,Metropolitian,(min) 10,10,Windy,0,1.55
0xb659,BANGRES13DEL01,27,4.6,12.935662,77.61413,13.005662,77.68413,29/03/22,23:30:00,23:40:00,conditions Sandstorms,Low,1,Meal,scooter,0,No,Urban,(min) 14,14,Sandstorms,0,10.87
0x8363,BANGRES08DEL02,30,4.5,12.906229,77.596791,13.036229,77.726791,04/04/22,18:35:00,18:40:00,conditions Windy,Medium,1,Snack,motorcycle,1,No,Metropolitian,(min) 28,28,Windy,0,20.18
0xadc4,BANGRES02DEL01,39,4.1,12.970221,77.645396,12.980221,77.655396,09/03/22,10:10:00,10:20:00,conditions Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 22,22,Stormy,0,1.55
0x4c85,BANGRES15DEL03,24,4.8,12.975377,77.696664,13.065377,77.786664,02/04/22,22:10:00,22:15:00,conditions Sandstorms,Low,0,Meal,motorcycle,1,No,Urban,(min) 23,23,Sandstorms,0,13.97
0xb018,BANGRES18DEL03,26,4.9,12.913041,77.683237,12.943041,77.713237,09/03/22,18:45:00,18:55:00,conditions Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,(min) 24,24,Sunny,0,4.66
0x794d,BANGRES05DEL01,31,4.2,12.970324,77.645748,13.080324,77.755748,16/03/22,21:50:00,21:55:00,conditions Cloudy,Jam,1,Meal,scooter,1,No,Metropolitian,(min) 39,39,Cloudy,1,17.08
0xbb67,BANGRES02DEL01,24,4.9,12.970221,77.645396,13.040221,77.715396,18/03/22,18:20:00,18:35:00,conditions Sandstorms,Medium,0,Drinks,motorcycle,1,No,Urban,(min) 24,24,Sandstorms,0,10.87
0xf79,BANGRES12DEL03,34,4.8,12.939496,77.625999,13.029496,77.715999,04/03/22,22:40:00,22:55:00,conditions Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 27,27,Stormy,0,13.97
0x9917,BANGRES07DEL01,20,4.6,12.978453,77.643685,12.988453,77.653685,13/03/22,11:25:00,11:40:00,conditions Sandstorms,High,0,Snack,motorcycle,0,No,Metropolitian,(min) 25,25,Sandstorms,0,1.55
0x3223,BANGRES04DEL02,33,4.1,12.98041,77.640489,13.00041,77.660489,07/03/22,9:30:00,9:45:00,conditions Stormy,Low,0,Buffet,motorcycle,1,No,NaN,(min) 25,25,Stormy,0,3.11
0xaf2,BANGRES20DEL02,21,4.7,12.972161,77.596014,13.022161,77.646014,11/03/22,17:40:00,17:55:00,conditions Sandstorms,Medium,2,Drinks,scooter,1,No,Metropolitian,(min) 28,28,Sandstorms,0,7.76
0xbb8b,BANGRES04DEL01,28,4.7,12.98041,77.640489,13.09041,77.750489,20/03/22,22:20:00,22:35:00,conditions Cloudy,Low,1,Buffet,motorcycle,1,No,Metropolitian,(min) 20,20,Cloudy,0,17.08
0x5fbd,BANGRES16DEL03,34,5.0,13.029198,77.570997,13.089198,77.630997,28/03/22,17:55:00,18:00:00,conditions Stormy,Medium,2,Buffet,motorcycle,0,No,Metropolitian,(min) 30,30,Stormy,0,9.31
0xa249,BANGRES14DEL03,24,5.0,12.949934,77.699386,12.979934,77.729386,11/03/22,21:15:00,21:30:00,conditions Sandstorms,Jam,2,Snack,electric_scooter,0,No,Metropolitian,(min) 21,21,Sandstorms,0,4.66
0x950d,BANGRES07DEL02,32,4.6,12.978453,77.643685,13.058453,77.723685,06/04/22,22:10:00,22:25:00,conditions Sandstorms,Low,1,Snack,motorcycle,0,No,Urban,(min) 23,23,Sandstorms,0,12.42
0xbcc3,BANGRES07DEL02,34,3.8,12.978453,77.643685,13.058453,77.723685,31/03/22,22:55:00,23:10:00,conditions Cloudy,Low,2,Drinks,motorcycle,1,No,Metropolitian,(min) 33,33,Cloudy,1,12.42
0x616a,BANGRES08DEL02,21,4.7,12.906229,77.596791,12.986229,77.676791,23/03/22,0:00:00,0:05:00,conditions Fog,Low,0,Buffet,motorcycle,1,No,Urban,(min) 21,21,Fog,0,12.42
0x715d,BANGRES05DEL01,28,4.8,12.970324,77.645748,12.980324,77.655748,13/03/22,8:15:00,8:25:00,conditions Fog,Low,2,Buffet,scooter,1,No,Metropolitian,(min) 19,19,Fog,0,1.55
0x38d1,BANGRES06DEL02,38,4.7,12.979096,77.640625,12.999096,77.660625,01/04/22,8:45:00,8:55:00,conditions Sandstorms,Low,2,Drinks,motorcycle,1,No,Metropolitian,(min) 29,29,Sandstorms,0,3.11
0x69e1,BANGRES03DEL01,31,4.6,12.979166,77.640709,13.019166,77.680709,30/03/22,16:25:00,16:30:00,conditions Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 25,25,Fog,0,6.21
0xa17e,BANGRES20DEL03,36,4.6,12.972161,77.596014,13.062161,77.686014,04/04/22,23:15:00,23:25:00,conditions Sandstorms,Low,0,Snack,motorcycle,1,No,Urban,(min) 22,22,Sandstorms,0,13.97
0x85de,BANGRES17DEL03,26,4.1,12.972532,77.608179,13.062532,77.698179,29/03/22,19:55:00,20:10:00,conditions Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,(min) 36,36,Fog,1,13.97
0x39b5,BANGRES07DEL03,32,4.8,12.978453,77.643685,13.068453,77.733685,10/03/22,19:15:00,19:30:00,conditions Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 52,52,Fog,1,13.97
0xbe4c,BANGRES17DEL01,34,4.9,12.972532,77.608179,13.082532,77.718179,04/04/22,18:30:00,18:35:00,conditions Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 35,35,Sunny,1,17.08
